filename,split,label,sigma,rho,beta,n_puntos,elevacion,umap_0,umap_1,umap_2,umap_3,umap_4
train_0482.png,train,0,9.2501,27.7321,3.7377,82144,145.13,0.208356,0.466506,0.868857,0.812046,0.806259
train_0483.png,train,0,8.3454,28.5563,3.8665,73269,166.79,0.057561,0.569536,0.933227,0.718622,0.926601
train_0484.png,train,0,9.8434,29.3794,3.9369,87297,146.75,0.307233,0.672421,0.96846,0.86629,0.815295
train_0485.png,train,0,13.5521,28.6253,3.0755,54336,22.79,0.925349,0.578161,0.537757,0.519333,0.126611
train_0486.png,train,1,13.31,24.3089,2.4401,28542,35.84,0.884999,0.038615,0.220034,0.247814,0.199119
train_0487.png,train,0,12.272,28.084,3.0318,56101,52.66,0.711992,0.510498,0.515921,0.537909,0.292531
train_0488.png,train,0,11.2992,27.641,2.8702,51341,84.86,0.549867,0.455129,0.435117,0.487809,0.471444
train_0489.png,train,0,11.0949,27.6837,3.1614,67847,114.39,0.515821,0.460459,0.580676,0.661548,0.635504
train_0490.png,train,0,8.8771,28.2477,3.6959,80353,177.42,0.146177,0.530965,0.84793,0.793191,0.985672
train_0491.png,train,0,11.5631,27.0624,2.786,63924,90.78,0.593843,0.382795,0.392988,0.620262,0.504309
train_0492.png,train,0,9.5596,26.5527,3.3534,69879,145.65,0.259937,0.319091,0.676717,0.682944,0.809192
train_0493.png,train,1,13.5452,27.7677,2.4064,43909,12.01,0.9242,0.470968,0.203177,0.409572,0.066738
train_0494.png,train,0,9.0882,29.5776,3.3754,87855,156.38,0.181365,0.697205,0.687703,0.872168,0.8688
train_0495.png,train,0,9.8168,27.2727,3.6898,74947,149.31,0.302803,0.409083,0.844883,0.736285,0.829524
train_0496.png,train,1,13.8415,27.4223,2.2609,29580,6.41,0.973581,0.427787,0.130457,0.25874,0.035628
train_0497.png,train,1,13.9415,26.2715,2.2001,25636,7.83,0.990249,0.283933,0.10006,0.217228,0.04351
train_0498.png,train,1,13.7131,28.8353,3.0631,50558,17.96,0.952189,0.604414,0.531546,0.479565,0.099769
train_0499.png,train,0,9.9062,29.6324,3.5407,76103,128.8,0.317699,0.704049,0.770334,0.748456,0.715544
train_0500.png,train,1,13.1381,28.7101,2.5891,52512,14.22,0.856351,0.588765,0.29455,0.500136,0.078994
train_0501.png,train,1,13.0569,28.664,2.5178,50340,16.84,0.842823,0.582999,0.258908,0.477273,0.093553
train_0502.png,train,0,9.8458,27.8037,3.2248,73311,122.86,0.307637,0.475461,0.612402,0.719068,0.682555
train_0503.png,train,0,9.2429,28.8701,3.9244,93027,148.93,0.207154,0.608762,0.962179,0.926601,0.827384
train_0504.png,train,1,11.8245,27.154,3.026,64281,85.61,0.637409,0.394244,0.513025,0.624015,0.47562
train_0505.png,train,0,9.589,27.8869,3.7508,97273,139.51,0.264836,0.485859,0.875403,0.971295,0.775035
train_0506.png,train,0,12.7435,25.9895,2.2976,10497,45.51,0.790587,0.248686,0.148808,0.057864,0.25286
train_0507.png,train,0,8.3068,28.0508,3.581,72211,149.22,0.051126,0.506353,0.790502,0.707488,0.82902
train_0508.png,train,0,9.8821,27.8784,3.9051,77231,136.01,0.313679,0.484795,0.952534,0.760328,0.755585
train_0509.png,train,1,13.2308,27.6296,2.9649,55871,38.66,0.871801,0.453699,0.482428,0.535489,0.214803
train_0510.png,train,0,9.6116,29.6877,3.5715,86649,159.67,0.268597,0.710958,0.785769,0.859468,0.88706
train_0511.png,train,1,13.921,27.1242,2.2993,26630,3.29,0.98683,0.390526,0.149673,0.227689,0.018278
train_0512.png,train,0,13.6037,25.0002,2.21,37731,26.76,0.933946,0.125021,0.10501,0.344547,0.148653
train_0513.png,train,1,13.4147,28.7219,2.9874,57940,22.99,0.902446,0.590239,0.493694,0.557271,0.127695
train_0514.png,train,1,13.4267,28.2335,3.0616,53227,32.27,0.904447,0.529186,0.530804,0.507662,0.179303
train_0515.png,train,0,9.3804,28.2397,3.7514,94731,147.39,0.230058,0.529966,0.875695,0.94454,0.818815
train_0516.png,train,0,8.7919,28.5079,3.7636,80542,180.0,0.131975,0.563489,0.881822,0.795185,1.0
train_0517.png,train,0,9.514,29.0844,3.773,86738,139.21,0.252331,0.635546,0.886494,0.860408,0.77339
train_0518.png,train,1,13.7797,25.0454,2.2122,29725,16.07,0.963277,0.13067,0.106089,0.260274,0.089286
train_0519.png,train,0,10.0792,27.5563,3.2022,67392,118.61,0.346538,0.444538,0.60108,0.656763,0.658924
train_0520.png,train,1,11.0182,27.0578,3.4888,72684,129.42,0.503032,0.382226,0.744388,0.712472,0.719021
train_0521.png,train,0,10.4719,28.4537,3.2379,63618,106.63,0.411989,0.556707,0.618926,0.617037,0.592415
train_0522.png,train,1,13.7825,27.0485,2.326,34834,3.76,0.96375,0.38106,0.163014,0.314042,0.020895
train_0523.png,train,1,13.6186,24.6116,2.5532,39715,35.17,0.936442,0.076455,0.27662,0.365421,0.19537
train_0524.png,train,1,12.4963,27.9469,2.9784,58243,43.75,0.749385,0.493359,0.489213,0.560459,0.243076
train_0525.png,train,0,9.3159,29.332,3.5019,97550,148.81,0.21931,0.666495,0.750931,0.974216,0.826745
train_0526.png,train,0,10.0236,28.9757,3.4171,79301,120.25,0.337262,0.621966,0.708564,0.782123,0.668062
train_0527.png,train,1,11.1694,27.4746,3.2586,67005,110.33,0.528241,0.434322,0.629323,0.652685,0.612917
train_0528.png,train,1,12.8318,28.4773,2.5121,52369,20.84,0.805294,0.559668,0.256047,0.498624,0.115797
train_0529.png,train,0,9.1622,26.8649,3.5687,62514,140.16,0.193704,0.358108,0.784357,0.605412,0.778663
train_0530.png,train,0,10.8989,27.9288,3.2455,74685,125.52,0.483152,0.491104,0.622755,0.733533,0.697353
train_0531.png,train,1,13.9881,26.5488,2.0292,29689,4.76,0.998021,0.318599,0.014616,0.259893,0.026463
train_0532.png,train,1,12.7743,27.8106,2.2166,7464,36.05,0.79572,0.47632,0.108302,0.025947,0.200288
train_0533.png,train,0,12.7018,26.2839,2.3783,11578,46.19,0.783629,0.285485,0.189154,0.06925,0.256587
train_0534.png,train,0,8.5182,28.0677,3.8022,68726,165.77,0.086361,0.508458,0.901079,0.6708,0.920951
train_0535.png,train,1,12.8493,28.2893,2.6933,44913,24.09,0.808223,0.536166,0.346662,0.420144,0.133826
train_0536.png,train,0,8.9998,29.3659,3.3796,88836,130.71,0.166627,0.670742,0.689823,0.882493,0.726148
train_0537.png,train,0,9.8116,27.6872,3.893,82161,143.49,0.301939,0.460894,0.94649,0.812221,0.797194
train_0538.png,train,0,9.389,28.1324,3.3155,89723,149.64,0.231505,0.516554,0.657762,0.891823,0.831346
train_0539.png,train,1,12.5499,28.2413,2.8918,60022,42.92,0.758322,0.530162,0.445876,0.57918,0.238463
train_0540.png,train,1,12.8162,27.6902,2.2875,8223,36.09,0.802701,0.461272,0.143762,0.033931,0.200489
train_0541.png,train,1,12.6364,28.2631,2.1741,7271,37.02,0.772738,0.532887,0.087042,0.023909,0.205661
train_0542.png,train,0,9.8571,28.4282,3.1801,89914,120.58,0.30952,0.553519,0.590069,0.893834,0.669888
train_0543.png,train,0,10.8999,28.1314,2.9251,64019,102.2,0.483319,0.516427,0.462539,0.621261,0.567775
train_0544.png,train,1,12.4563,28.5635,2.6432,55287,49.76,0.742718,0.570441,0.32158,0.529347,0.276472
train_0545.png,train,0,10.3404,28.5873,3.3772,64033,104.45,0.390061,0.573414,0.68862,0.621409,0.58026
train_0546.png,train,0,10.6916,28.1032,3.0723,56467,93.91,0.448607,0.512897,0.536141,0.541759,0.521697
train_0547.png,train,1,9.2702,27.8241,3.4713,76914,131.3,0.2117,0.478014,0.735628,0.75699,0.72946
train_0548.png,train,0,9.7695,27.7983,3.2618,79892,153.36,0.294924,0.474784,0.630892,0.788346,0.851977
train_0549.png,train,1,13.9014,27.344,2.2582,28156,2.69,0.983571,0.418005,0.129108,0.243754,0.014937
train_0550.png,train,1,13.4399,28.5293,3.0434,56457,25.04,0.906647,0.566162,0.521684,0.54166,0.139126
train_0551.png,train,0,8.7842,27.6499,3.6779,72534,169.76,0.130702,0.456241,0.838961,0.71089,0.94311
train_0552.png,train,0,9.8799,29.0682,3.1598,93984,133.11,0.313321,0.633525,0.579902,0.936677,0.739487
train_0553.png,train,1,13.2864,28.9552,2.8038,55029,17.8,0.881072,0.619398,0.401915,0.526631,0.098869
train_0554.png,train,0,9.014,29.4261,3.7789,77029,148.15,0.169003,0.678259,0.889456,0.758207,0.823049
train_0555.png,train,0,9.987,28.2337,3.4166,89943,138.69,0.331166,0.529208,0.708319,0.894146,0.770494
train_0556.png,train,1,13.4967,28.2759,3.0544,54746,22.94,0.916112,0.534483,0.527222,0.523649,0.127438
train_0557.png,train,0,9.6548,27.9169,3.5631,81837,168.47,0.275805,0.489608,0.781567,0.808812,0.93597
train_0558.png,train,0,11.1263,27.4039,3.279,70318,121.31,0.521057,0.425487,0.6395,0.687568,0.67395
train_0559.png,train,0,8.5188,29.2023,3.597,93171,148.19,0.086461,0.650289,0.798498,0.928118,0.823294
train_0560.png,train,0,12.9567,28.6942,2.8984,58429,31.27,0.826122,0.586776,0.449202,0.562418,0.173748
train_0561.png,train,0,9.7944,27.9596,3.6814,78427,161.3,0.299066,0.494951,0.840721,0.772923,0.896108
train_0562.png,train,1,13.8339,26.9941,2.0583,31577,6.91,0.972317,0.374263,0.029132,0.279763,0.038399
train_0563.png,train,1,12.8724,28.3825,2.6561,47644,23.38,0.812064,0.547814,0.328032,0.448888,0.1299
train_0564.png,train,0,9.5935,28.4636,3.3847,90918,143.7,0.265579,0.557953,0.692356,0.904406,0.798354
train_0565.png,train,0,9.645,28.284,3.3591,87974,144.71,0.274164,0.535495,0.679537,0.873412,0.803918
train_0566.png,train,1,9.3365,29.1466,3.2188,85768,111.55,0.222748,0.643331,0.609392,0.850191,0.619736
train_0567.png,train,1,13.8602,25.3497,2.2448,26814,16.93,0.976693,0.168715,0.122389,0.229626,0.094047
train_0568.png,train,0,9.5729,28.7812,3.4995,87126,155.05,0.262147,0.597645,0.749738,0.864488,0.86137
train_0569.png,train,0,8.8027,27.5332,3.6451,73979,174.44,0.133777,0.441652,0.822542,0.726097,0.969137
train_0570.png,train,0,8.8215,27.6257,3.7837,67174,167.42,0.136912,0.453209,0.891836,0.654467,0.930092
train_0571.png,train,0,10.3884,27.5303,3.4193,69192,141.5,0.398075,0.44129,0.709664,0.675711,0.786105
train_0572.png,train,1,13.6788,28.6735,2.8563,47873,13.7,0.946472,0.584185,0.428174,0.451301,0.076106
train_0573.png,train,1,13.3185,26.7465,2.2192,12420,26.19,0.886416,0.343316,0.109606,0.07811,0.145481
train_0574.png,train,0,10.533,26.6702,2.988,69172,141.62,0.422174,0.333781,0.493976,0.6755,0.786792
train_0575.png,train,0,8.717,27.5,3.6722,73114,169.84,0.119493,0.437498,0.836102,0.716997,0.943537
train_0576.png,train,1,11.793,28.1215,2.7151,59974,72.51,0.632174,0.515189,0.357572,0.578675,0.402854
train_0577.png,train,0,10.9893,27.9115,3.3549,69904,97.39,0.498219,0.488934,0.677452,0.683201,0.541033
train_0578.png,train,0,8.3404,28.4023,3.5719,80049,148.51,0.05673,0.550294,0.785943,0.789991,0.825083
train_0579.png,train,0,9.1458,27.7113,3.7206,79496,175.08,0.190973,0.463913,0.860287,0.784171,0.972672
train_0580.png,train,1,13.851,27.3659,2.1925,27325,1.23,0.975167,0.420737,0.096246,0.235009,0.00685
train_0581.png,train,1,13.5751,27.484,2.3565,44658,5.11,0.929181,0.435502,0.178238,0.417462,0.028414
train_0582.png,train,0,10.9482,27.8614,3.483,67956,116.03,0.491372,0.482678,0.741479,0.662701,0.644601
train_0583.png,train,0,9.07,28.0896,3.5895,79941,175.47,0.17834,0.511199,0.794765,0.788855,0.97483
train_0584.png,train,1,12.7923,27.7779,2.2272,7189,35.75,0.798717,0.472234,0.113616,0.02305,0.198612
train_0585.png,train,1,13.7396,27.845,2.3014,24245,7.11,0.956604,0.48063,0.150703,0.202579,0.039495
train_0586.png,train,0,9.1179,29.2762,3.2367,98864,142.93,0.186312,0.659525,0.618338,0.988044,0.794042
train_0587.png,train,1,10.5305,28.0349,3.5682,69457,112.18,0.421746,0.50436,0.784108,0.678501,0.623243
train_0588.png,train,0,9.689,28.9345,3.1336,93394,137.92,0.281492,0.616819,0.566813,0.930469,0.766242
train_0589.png,train,0,10.5691,26.6851,3.4014,67855,138.44,0.428175,0.335632,0.700683,0.661636,0.769092
train_0590.png,train,1,13.1298,29.0682,2.7855,54852,22.98,0.854959,0.633526,0.392751,0.524761,0.127645
train_0591.png,train,0,8.0414,31.8515,2.2815,42053,82.22,0.006908,0.981434,0.140766,0.390032,0.456761
train_0592.png,train,0,9.7493,28.9477,3.7755,77836,143.18,0.291558,0.618466,0.887757,0.766695,0.795434
train_0593.png,train,0,9.5592,28.8334,3.1874,89985,138.97,0.259867,0.604181,0.593683,0.894585,0.772074
train_0594.png,train,1,11.8487,28.0865,2.7276,61795,70.53,0.641458,0.510818,0.363803,0.597843,0.391823
train_0595.png,train,1,13.8137,25.5029,2.2235,26159,15.93,0.968946,0.187863,0.111753,0.222729,0.088475
train_0596.png,train,0,9.8262,29.6215,3.9943,88000,146.88,0.304366,0.702687,0.997154,0.873687,0.81601
train_0597.png,train,1,12.8434,28.2842,2.6972,49163,33.03,0.807225,0.535528,0.348582,0.464874,0.183474
train_0598.png,train,1,13.4991,28.4138,2.4457,28817,15.58,0.916522,0.551731,0.222847,0.250709,0.086575
train_0599.png,train,1,10.6441,27.3823,3.0725,64833,122.56,0.440692,0.422794,0.536233,0.62983,0.680874
train_0600.png,train,0,11.7491,27.0905,2.8142,63586,86.02,0.624846,0.386317,0.407124,0.616699,0.477908
train_0601.png,train,1,13.5693,27.613,2.8158,32993,23.76,0.928217,0.451627,0.407913,0.294673,0.132027
train_0602.png,train,0,10.1609,26.9007,3.4475,60246,113.9,0.360157,0.362586,0.723753,0.581539,0.632799
train_0603.png,train,1,11.426,27.899,2.7993,48958,77.56,0.571001,0.487377,0.399654,0.462719,0.430915
train_0604.png,train,0,10.3072,28.3452,3.4824,66300,112.58,0.384538,0.543149,0.741183,0.645266,0.625446
train_0605.png,train,0,10.548,28.4094,3.2399,75397,119.23,0.424665,0.551177,0.619934,0.741031,0.662375
train_0606.png,train,0,10.7133,26.9113,3.133,61632,118.96,0.452224,0.363912,0.566488,0.59613,0.660865
train_0607.png,train,0,13.2748,24.1675,2.4776,31064,37.53,0.879128,0.020942,0.238815,0.274364,0.208477
train_0608.png,train,1,12.4734,28.6222,2.6244,53842,50.17,0.745568,0.577778,0.312208,0.514136,0.2787
train_0609.png,train,0,11.3759,28.0901,3.0071,70280,79.02,0.562644,0.511265,0.503535,0.687159,0.438994
train_0610.png,train,1,13.3525,26.3478,2.3024,40141,21.14,0.892085,0.293478,0.151183,0.369908,0.117444
train_0611.png,train,1,13.7883,27.1897,2.6357,40700,17.93,0.964724,0.398708,0.317845,0.375791,0.099616
train_0612.png,train,0,9.3212,28.7334,3.0811,89967,145.54,0.220194,0.591676,0.540534,0.894394,0.80856
train_0613.png,train,1,12.796,28.3069,2.1425,7604,32.27,0.799326,0.538359,0.071256,0.02742,0.179255
train_0614.png,train,1,13.5301,24.229,2.3386,37587,33.18,0.921683,0.028627,0.169294,0.34303,0.184356
train_0615.png,train,1,11.9575,27.6043,3.0601,51539,56.75,0.659587,0.450534,0.530042,0.489884,0.315265
train_0616.png,train,1,13.3303,28.9323,2.8389,58316,18.98,0.888379,0.616541,0.419428,0.561231,0.105419
train_0617.png,train,1,8.9472,27.328,3.3702,74768,170.11,0.157863,0.415999,0.685094,0.734408,0.94508
train_0618.png,train,1,13.9427,26.1091,2.4702,28383,10.53,0.990445,0.263644,0.235114,0.246143,0.058496
train_0619.png,train,1,13.1258,26.8526,2.3171,10552,32.03,0.854304,0.356574,0.158534,0.058446,0.177957
train_0620.png,train,1,13.2808,28.4822,2.931,44535,23.94,0.880137,0.560276,0.465522,0.416162,0.132988
train_0621.png,train,0,10.8685,26.9192,3.0421,68340,132.05,0.478087,0.364906,0.521029,0.666744,0.733593
train_0622.png,train,0,9.5147,29.0891,3.271,84941,114.09,0.252446,0.636134,0.635495,0.841493,0.633814
train_0623.png,train,0,8.5501,28.041,3.6398,66709,144.58,0.091687,0.505129,0.819888,0.649573,0.803228
train_0624.png,train,1,13.4847,28.5706,2.7053,55084,16.25,0.91412,0.571319,0.352657,0.527203,0.090257
train_0625.png,train,0,10.385,27.2822,3.6941,75958,147.58,0.397505,0.410272,0.847029,0.746933,0.819867
train_0626.png,train,0,9.3042,29.3444,3.2531,89268,147.98,0.217359,0.668054,0.626536,0.887038,0.82212
train_0627.png,train,0,8.9558,27.3003,3.6218,69766,166.46,0.159299,0.412542,0.810881,0.681748,0.924753
train_0628.png,train,1,12.8659,26.1854,2.275,11967,41.55,0.81098,0.273175,0.137512,0.073338,0.230815
train_0629.png,train,1,13.0152,28.5648,2.4541,42112,28.71,0.835868,0.570596,0.227051,0.390663,0.159474
train_0630.png,train,1,13.8459,27.3063,2.1213,22183,8.68,0.974316,0.413285,0.060655,0.180883,0.04825
train_0631.png,train,1,13.6177,24.2502,2.2901,28968,26.83,0.936291,0.031278,0.145038,0.252302,0.149067
train_0632.png,train,1,12.7966,28.2309,2.6737,49399,32.82,0.799426,0.528857,0.33686,0.467365,0.182319
train_0633.png,train,0,8.4825,29.4911,3.4507,91442,144.82,0.080424,0.686394,0.725372,0.909921,0.804568
train_0634.png,train,0,9.5938,28.2128,3.7873,98863,145.15,0.265636,0.526598,0.893661,0.98804,0.8064
train_0635.png,train,0,9.2327,30.1204,3.6351,84635,152.27,0.205446,0.765047,0.817552,0.838265,0.845942
train_0636.png,train,0,9.5425,29.4311,3.4449,89390,157.28,0.257083,0.678886,0.722465,0.888323,0.87379
train_0637.png,train,1,13.3522,27.1706,2.1681,12284,22.75,0.892035,0.396325,0.084037,0.076682,0.12638
train_0638.png,train,0,11.1212,27.546,3.2975,66815,113.49,0.520192,0.443256,0.648756,0.650692,0.630484
train_0639.png,train,1,13.9015,27.0772,2.4147,28246,6.75,0.983577,0.384644,0.207338,0.244703,0.037527
train_0640.png,train,0,9.0213,28.871,3.6475,79244,141.91,0.170223,0.60888,0.823764,0.781524,0.788389
train_0641.png,train,1,10.2238,29.174,3.4989,72306,111.58,0.37063,0.646749,0.749459,0.708485,0.619862
train_0642.png,train,1,13.8371,25.7246,2.1449,31920,15.09,0.972857,0.215581,0.072466,0.283371,0.083839
train_0643.png,train,0,9.4438,28.1382,3.6746,100000,141.12,0.240628,0.517273,0.837289,1.0,0.784002
train_0644.png,train,1,13.6317,28.9323,2.9942,55913,14.39,0.938616,0.616534,0.49712,0.53593,0.079972
train_0645.png,train,0,9.7259,29.5736,3.8334,84718,145.49,0.287657,0.696704,0.916716,0.839145,0.808253
train_0646.png,train,0,8.4048,27.7704,3.6521,69566,150.77,0.067461,0.471299,0.82604,0.679651,0.837627
train_0647.png,train,0,8.6625,29.393,3.3468,92038,143.77,0.110425,0.67413,0.673379,0.916197,0.798709
train_0648.png,train,0,9.7739,26.843,3.5231,75213,150.2,0.295653,0.355374,0.761552,0.739094,0.834448
train_0649.png,train,0,8.6093,29.4044,3.317,98710,150.48,0.101557,0.67555,0.65849,0.986425,0.836006
train_0650.png,train,0,8.7665,28.127,3.6834,76370,177.37,0.127749,0.515875,0.841685,0.751268,0.985415
train_0651.png,train,0,9.971,26.9829,3.6717,71583,154.21,0.328503,0.372861,0.83585,0.700883,0.856721
train_0652.png,train,0,11.1616,27.8117,3.0271,66060,109.58,0.526928,0.476458,0.513533,0.642741,0.6088
train_0653.png,train,0,12.766,28.1886,2.209,6759,34.09,0.794338,0.52358,0.104517,0.018517,0.189384
train_0654.png,train,0,10.7535,27.4284,3.1527,66546,117.27,0.45892,0.428551,0.576374,0.647863,0.651478
train_0655.png,train,0,8.8569,29.2973,3.7256,94307,164.75,0.142825,0.662165,0.862779,0.940075,0.915283
train_0656.png,train,0,9.2741,28.9062,3.9646,91061,169.89,0.212358,0.613281,0.98229,0.905909,0.943848
train_0657.png,train,0,8.0,32.0,2.231,40867,80.52,0.0,1.0,0.115493,0.377555,0.447343
train_0658.png,train,0,9.5883,28.2333,3.6188,97240,128.15,0.264713,0.529168,0.80942,0.970957,0.711925
train_0659.png,train,0,11.9694,27.4868,2.317,14138,58.62,0.661572,0.435853,0.158487,0.096193,0.325689
train_0660.png,train,0,9.9246,28.8183,3.1535,92705,130.44,0.320769,0.602288,0.576739,0.923217,0.724689
train_0661.png,train,1,13.3422,26.9385,2.4925,15945,28.82,0.890359,0.367308,0.24623,0.115213,0.160131
train_0662.png,train,0,11.9248,27.509,2.8484,60885,75.06,0.654136,0.43862,0.424187,0.588273,0.416973
train_0663.png,train,1,13.4709,28.621,2.2849,38938,6.72,0.911817,0.577622,0.142429,0.357252,0.037343
train_0664.png,train,0,8.5539,29.0318,3.5615,96862,153.0,0.092315,0.628975,0.780742,0.966973,0.849999
train_0665.png,train,0,10.017,28.8411,3.2904,86985,127.98,0.336169,0.60514,0.645185,0.863007,0.711003
train_0666.png,train,0,9.2498,29.1155,3.6661,95873,157.74,0.208299,0.639439,0.833054,0.956563,0.87632
train_0667.png,train,1,10.5472,28.2598,3.5148,70140,109.07,0.42453,0.532477,0.757381,0.685695,0.605954
train_0668.png,train,0,11.0246,26.9615,3.3101,68755,129.79,0.5041,0.370191,0.655056,0.67111,0.721035
train_0669.png,train,0,8.4105,28.21,3.7526,69069,154.56,0.068423,0.526245,0.876308,0.674415,0.858663
train_0670.png,train,0,10.228,26.6966,3.1291,68902,138.47,0.371326,0.337077,0.564533,0.672658,0.76929
train_0671.png,train,1,13.049,28.7403,2.6569,52030,14.91,0.841499,0.592538,0.328471,0.495054,0.082833
train_0672.png,train,0,9.9014,29.5842,3.4016,89857,136.31,0.316901,0.698031,0.700824,0.893239,0.757293
train_0673.png,train,1,13.1148,27.1448,2.4061,13180,31.35,0.852474,0.393097,0.203049,0.086113,0.174157
train_0674.png,train,0,8.2765,29.4373,3.5752,84746,144.85,0.046077,0.679667,0.78761,0.839437,0.804736
train_0675.png,train,0,9.0182,29.0434,3.6739,95166,155.76,0.169698,0.630426,0.836951,0.949116,0.865321
train_0676.png,train,1,13.4403,28.3863,2.7421,35852,23.44,0.906713,0.548284,0.371061,0.324761,0.130223
train_0677.png,train,0,9.5999,27.7726,3.7386,82572,171.9,0.266649,0.47157,0.869297,0.816556,0.954994
train_0678.png,train,0,9.4901,28.3827,3.6906,90880,126.37,0.248355,0.547838,0.845298,0.904001,0.702051
train_0679.png,train,0,9.4791,29.5111,3.4625,92301,154.56,0.246519,0.688883,0.731241,0.918962,0.85864
train_0680.png,train,1,13.5007,27.2095,2.806,26775,28.9,0.916783,0.401192,0.402986,0.229215,0.160568
train_0681.png,train,0,11.2362,27.913,3.0439,49141,75.34,0.539366,0.48912,0.521928,0.464649,0.41858
train_0682.png,train,0,10.8095,28.194,2.9264,61738,98.02,0.468258,0.52425,0.463191,0.597246,0.544544
train_0683.png,train,1,12.476,28.0091,2.189,10796,42.38,0.745993,0.501138,0.094483,0.061017,0.235424
train_0684.png,train,0,10.0094,26.577,3.4305,73260,142.82,0.334907,0.322121,0.715254,0.718531,0.793461
train_0685.png,train,0,10.0574,29.5866,3.6023,85053,134.31,0.342904,0.698327,0.801158,0.842668,0.746182
train_0686.png,train,0,10.0062,28.8236,3.9641,81073,148.9,0.334363,0.602956,0.982055,0.800769,0.827233
train_0687.png,train,1,12.4658,28.0679,2.9848,57943,45.81,0.744295,0.508484,0.492381,0.557302,0.254484
train_0688.png,train,0,9.5358,29.1717,3.2764,86441,116.08,0.255959,0.646457,0.638212,0.857276,0.644861
train_0689.png,train,0,10.7144,27.2458,3.6164,71587,131.01,0.452394,0.405722,0.808204,0.700924,0.727835
train_0690.png,train,1,13.7917,28.8872,2.9874,48135,12.67,0.965291,0.610906,0.493723,0.454057,0.070411
train_0691.png,train,1,13.126,24.4015,2.524,34246,43.27,0.854332,0.050182,0.261981,0.307857,0.240378
train_0692.png,train,0,13.4694,24.4161,2.4734,41846,38.42,0.911571,0.052006,0.236716,0.387859,0.213423
train_0693.png,train,1,13.3166,28.5327,2.5314,47283,12.92,0.886098,0.566589,0.265711,0.445094,0.07176
train_0694.png,train,0,9.8926,27.706,3.3898,94444,125.64,0.315441,0.463251,0.694894,0.941521,0.698011
train_0695.png,train,0,12.7321,28.7814,2.0872,6667,31.12,0.788679,0.597679,0.043597,0.017556,0.172879
train_0696.png,train,0,11.2697,27.9305,2.9205,64208,100.6,0.544956,0.491311,0.460261,0.623244,0.55887
train_0697.png,train,0,9.7504,28.0736,3.7896,96167,138.88,0.291728,0.509197,0.894795,0.959654,0.771561
train_0698.png,train,0,8.684,29.4007,3.3258,94051,152.93,0.113996,0.675082,0.662913,0.93738,0.849603
train_0699.png,train,0,10.2534,29.2769,3.68,84338,134.79,0.375565,0.659617,0.84,0.835146,0.748854
train_0700.png,train,0,10.5041,28.7346,3.3408,71601,107.23,0.417353,0.591824,0.670378,0.701063,0.595709
train_0701.png,train,1,12.093,28.3145,2.7649,59304,58.32,0.682163,0.539309,0.382446,0.57163,0.323983
train_0702.png,train,1,13.1234,28.6085,2.1545,12657,21.42,0.853904,0.57606,0.077232,0.080607,0.119018
train_0703.png,train,1,11.1235,27.4706,3.2736,71034,118.67,0.520585,0.433819,0.636785,0.695097,0.659292
train_0704.png,train,1,10.8763,27.7948,3.1433,69968,110.22,0.479392,0.474348,0.571633,0.683879,0.612348
train_0705.png,train,1,13.6497,27.9152,2.3657,29705,14.23,0.941622,0.489406,0.18284,0.260061,0.079067
train_0706.png,train,1,13.5442,27.5308,2.8466,31240,24.56,0.924037,0.441346,0.423295,0.276219,0.136466
train_0707.png,train,0,8.4565,29.435,3.5461,97722,156.02,0.076089,0.679374,0.773071,0.976024,0.866793
train_0708.png,train,0,10.6902,27.0396,3.399,70864,144.42,0.448364,0.379955,0.699494,0.693312,0.802327
train_0709.png,train,0,11.5201,28.162,2.8717,67678,76.2,0.58668,0.520248,0.435874,0.659778,0.42331
train_0710.png,train,0,9.9491,27.3682,3.7577,75294,152.31,0.324846,0.421021,0.878869,0.739939,0.846161
train_0711.png,train,0,8.0494,31.7872,2.264,41614,81.63,0.008231,0.973404,0.132019,0.385415,0.453496
train_0712.png,train,1,9.8916,27.3911,3.7658,77938,162.08,0.315272,0.423894,0.8829,0.767774,0.900471
train_0713.png,train,0,13.3033,27.9733,3.0743,36494,38.64,0.883879,0.496665,0.537138,0.331523,0.214694
train_0714.png,train,0,9.1556,27.1438,3.3318,73267,168.6,0.192601,0.392974,0.665884,0.718607,0.936693
train_0715.png,train,1,13.1777,28.8127,2.785,58271,15.46,0.862953,0.60159,0.392493,0.560757,0.08588
train_0716.png,train,0,9.6526,29.1918,3.9997,90134,159.84,0.275435,0.64898,0.999866,0.896152,0.888007
train_0717.png,train,1,13.2248,28.7234,2.7543,58513,14.76,0.870794,0.59042,0.377146,0.563297,0.082023
train_0718.png,train,1,12.3989,27.9741,2.1376,8808,44.75,0.733152,0.496757,0.068805,0.040093,0.248631
train_0719.png,train,0,10.3287,28.5154,3.7453,79069,133.3,0.388124,0.564423,0.872626,0.779677,0.740553
train_0720.png,train,0,8.8366,29.5435,3.6151,94117,151.61,0.13943,0.69294,0.807541,0.938077,0.842271
train_0721.png,train,0,8.2698,30.3966,3.4647,93486,148.1,0.044972,0.799575,0.732341,0.931442,0.822755
train_0722.png,train,0,9.3291,28.2096,3.8021,88138,172.39,0.221512,0.526196,0.901033,0.87514,0.957718
train_0723.png,train,1,13.2739,28.6482,2.5372,50243,13.09,0.878977,0.581024,0.268608,0.476245,0.072741
